FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Philippe,Coutinho,MID,LIV,8900000,0,30,1,1.12359550561798E-07,3.37078651685393E-06,0,516196,0,8,0,0,0,2,0,3.4,28888,-1,1,30,1,0.4,0,3.8,6,0,1,0,1,7.8,587439,0,0,0,1,414,1178,-1,0,122,West Ham,Southampton,Chelsea,Stoke,Brighton,0,0,0.5,0.5,0.5,0.9,0.6,0.5,0.5,0.7,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.7,0.5,0.5,0.5,0.5,0.7,0.5,0.6,0.5,0.5,58.6
Martin,Cranie,DEF,HUD,4000000,0,0,0,0,0,0,6750,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0.2,5779,0,0,0,0,0,105,0,0,0,West Brom,Bournemouth,Man City,Arsenal,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,5000000,4,30,3.3,6.6E-07,6E-06,0,36862,0,12,0,0,0,0,0,6,639,0,0,30,0,0.6,0,3,3,0,3,0,1,1.2,61777,0,0,0,0,684,505,0,0,138,Liverpool,Watford,Leicester,Everton,Man City,4.4,4,3.5,2,2,3.3,4.5,2.6,4.2,2.7,2.9,4.5,2.8,4,4.9,2.9,3.7,2,2.5,3.9,3.6,3.6,3,3.9,1.8,2.9,1.8,3.5,35.5
Peter,Crouch,FWD,STK,4900000,0,16,0.533333333333333,1.08843537414966E-07,3.26530612244898E-06,0,112198,1,3,0,0,0,2,0,3.3,2013,-1,0,16,1,0.4,0,1.8,3,0,0,0,0,1.6,65300,0,0,0,0,132,107,0,0,63,Leicester,Brighton,Crystal Palace,Liverpool,Swansea,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,21
Charlie,Daniels,DEF,BOU,4900000,2,31,3.1,6.3265306122449E-07,6.3265306122449E-06,0,495439,0,14,0,0,0,1,0,6.3,3114,-1,0,31,1,0.6,0,3,2,0,1,0,1,9.3,97024,0,0,0,0,900,1632,0,0,172,Newcastle,Huddersfield,Swansea,Burnley,Southampton,2.6,3.9,2.6,3.4,3,3.7,1.8,3.8,2.1,3.9,3,2.9,4,2.7,3.1,3.3,2.9,3.6,2,3,4,4,4.6,2.1,3.1,3.2,2.5,3.1,38.4
,Danilo,DEF,MCI,5200000,0,24,4,7.69230769230769E-07,4.61538461538462E-06,0,268089,1,1,0,0,0,0,0,4.6,3146,-3,0,24,3,0.1,0,0.3,0,0,3,0,1,2.4,145864,0,0,0,0,334,171,0,0,102,Arsenal,Leicester,Huddersfield,Southampton,West Ham,5.4,3.2,4.4,4.2,5.3,2.9,4.1,4.2,4.7,4.1,4.9,4.4,3.4,5,5.4,4.7,4.1,3.1,3.8,4.2,5.2,3.4,4.3,4.5,3.6,4.2,5.3,4.8,18.5
Scott,Dann,DEF,CRY,4700000,0,10,1.1,2.34042553191489E-07,2.12765957446809E-06,0,46302,3,17,0,0,0,0,0,2.1,258,-3,0,10,3,0.2,0,0.8,0,0,0,0,0,0.5,11347,0,0,0,0,810,61,0,0,117,Tottenham,Everton,Stoke,Brighton,West Brom,0.6,0.6,0.7,0.6,0.6,0.7,0.6,0.6,0.6,0.9,0.6,0.6,0.7,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.9,0.6,0.9,0.8,0.6,0.6,0.9,38.5
Karl,Darlow,GLK,NEW,4400000,0,0,0,0,0,0,11324,0,0,0,0,0,0,0,0,35,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,640,0,0,0,0,0,14,0,0,0,Bournemouth,Man Utd,Watford,West Brom,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matteo,Darmian,DEF,MUN,5100000,1,8,0.266666666666667,5.22875816993464E-08,1.56862745098039E-06,0,27743,0,2,0,0,0,0,0,1.6,154,-4,0,8,4,0.4,0,1.8,0,0,1,0,0,0.3,4688,0,0,0,0,181,55,0,0,42,Chelsea,Newcastle,Brighton,Watford,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.2
,David Luiz,DEF,CHE,5900000,6,29,3.6,6.10169491525424E-07,4.91525423728814E-06,0,882605,2,9,0,0,0,1,0,4.9,2922,-1,0,29,1,0.3,0,2,0,0,3,0,1,13.2,297708,0,0,0,0,716,2638,0,1,165,Man Utd,West Brom,Liverpool,Swansea,Newcastle,3.2,4.2,3.2,2.6,3.9,4,4.1,3.1,3.2,4.1,3.5,2.9,3,4.2,3.6,5.3,4.3,2.8,3.2,4.8,4.4,3.1,4.2,4.5,4.2,3.9,4.1,3.8,26.3
,David Silva,MID,MCI,8500000,2,56,5.6,6.58823529411765E-07,6.58823529411765E-06,0,517898,1,6,0,0,0,1,0,6.5,48162,5,1,56,-5,0.4,0,3.8,8,0,6,0,6,25.6,1506264,0,0,0,2,872,3401,-1,0,221,Arsenal,Leicester,Huddersfield,Southampton,West Ham,8.2,6.3,6.2,6.1,7.9,4.5,7.8,5.6,7.7,6.5,6.6,5.1,4.9,7.7,7.2,7.1,7.5,5,5.8,6.3,6.7,7,6.4,6.1,7.2,6.4,7.5,6.9,103.9
Ben,Davies,DEF,TOT,5800000,2,51,7.3,1.25862068965517E-06,8.79310344827586E-06,0,662505,1,5,0,0,0,2,0,8.8,6412,3,0,51,-3,0.8,0,4.5,6,0,3,0,3,19.7,1262900,0,0,0,3,619,14777,0,0,191,Crystal Palace,Arsenal,West Brom,Leicester,Watford,10.3,8.1,10.2,8.3,11,9.7,10.1,8.7,10.1,8.9,10.5,9.9,9.3,10.5,9.5,8.7,11,9.3,10.3,9.7,10.3,10.8,9.7,8,9.5,8.3,9.3,9.3,62.3
Tom,Davies,MID,EVE,5300000,1,17,1.7,3.20754716981132E-07,3.20754716981132E-06,0,45992,3,10,0,0,0,0,0,3.2,518,-2,0,17,2,0.2,0,1,0,0,1,0,2,0.6,28235,0,0,0,0,437,170,0,0,62,Watford,Crystal Palace,Southampton,West Ham,Huddersfield,0.8,0.9,1,1.6,1.4,0.8,0.9,1.4,0.9,0.8,1,1.1,0.8,1.3,1.4,0.8,1.6,1,1,1.2,0.8,0.8,1.4,1.3,1.5,0.8,1,0.8,15.6
Steven,Davis,MID,SOU,5100000,10,42,4.2,8.23529411764706E-07,8.23529411764706E-06,0,156676,0,7,0,0,0,2,0,8.2,2708,1,0,42,-1,0.8,0,4,6,0,4,0,1,4.4,345886,0,0,0,2,774,3086,0,0,195,Burnley,Liverpool,Everton,Man City,Bournemouth,4.3,3.4,5.7,3.1,5.1,5.3,4.7,5,4.7,4.3,3.1,5,5.1,3.3,4.1,4.1,4.7,5,4.1,4.6,5.7,4.5,3.5,3.4,4.4,4.9,5.5,2.6,53.9
Craig,Dawson,DEF,WBA,4900000,0,27,3,6.12244897959184E-07,5.51020408163265E-06,0,221013,1,10,0,0,0,0,0,5.5,5873,-1,1,27,1,0.3,0,1.3,1,0,3,0,0,2.6,81045,0,0,0,0,810,13,-1,0,144,Huddersfield,Chelsea,Tottenham,Newcastle,Crystal Palace,0,0,0,0,0,0,0,0,2.4,3,3.9,2.3,3.8,1.8,1.8,3,2.7,3.9,3.6,2.9,2.4,3.4,2.6,1.5,3.8,2.2,3,3.3,25.3
Kevin,De Bruyne,MID,MCI,10100000,2,54,5.4,5.34653465346535E-07,5.34653465346535E-06,0,1006868,0,6,0,0,0,1,0,5.3,12726,1,0,54,-1,0.7,0,7,5,0,6,0,6,20.3,632190,0,0,0,1,839,7364,0,0,241,Arsenal,Leicester,Huddersfield,Southampton,West Ham,7.8,6,5.9,5.8,7.6,4.2,7.5,5.3,7.3,6.2,6.3,4.8,4.6,7.4,6.8,6.8,7.2,4.7,5.5,5.9,6.3,6.8,6.1,5.8,6.9,6.1,7.2,6.6,101.4
David,de Gea,GLK,MUN,5700000,9,61,6.1,1.07017543859649E-06,1.07017543859649E-05,0,343989,0,4,0,26,0,0,0,10.9,2535,2,-1,61,-2,1.1,0,6.3,5,0,8,0,0,39.2,534509,0,0,0,1,900,13202,1,0,231,Chelsea,Newcastle,Brighton,Watford,Arsenal,7.3,9.1,9.1,8.3,4.7,7.3,9.1,6.3,4.9,8.8,8.4,5.2,8.9,7,6.9,9.1,6.2,8,6.3,9.1,6.2,7.6,5.2,9.1,6.6,9.1,6.5,8.1,18.6
Siem,de Jong,MID,NEW,4900000,0,0,0,0,0,0,9137,0,0,0,0,0,0,0,0,17,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,509,0,0,0,0,0,0,0,0,0,Bournemouth,Man Utd,Watford,West Brom,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Troy,Deeney,FWD,WAT,6300000,1,18,2.3,3.65079365079365E-07,2.85714285714286E-06,0,33682,1,7,0,0,0,1,0,2.9,840,-2,0,18,2,0.4,0,2.8,1,0,0,0,1,0.7,24482,0,0,0,0,319,495,0,0,64,Everton,West Ham,Newcastle,Man Utd,Tottenham,2.6,1.7,1.9,1.3,1.2,2.3,2.7,1.6,2.1,1.6,1.2,1.8,1.2,1.9,2.6,1.2,1.9,2.2,1.8,1.3,1.7,1.8,1.4,1.9,2.4,1.9,1.6,1.4,26.6
Jermain,Defoe,FWD,BOU,7600000,1,19,2.1,2.76315789473684E-07,2.5E-06,0,170455,0,7,0,0,0,1,0,2.5,853,-4,1,19,4,0.1,0,1,1,0,2,0,0,1.8,32572,0,0,0,0,491,209,-1,0,62,Newcastle,Huddersfield,Swansea,Burnley,Southampton,1.3,1.9,1.5,1.7,1.4,2,1,2.2,1.2,2,2.5,1.4,2.1,1.3,1.4,2.2,1.2,1.9,1.3,1.2,2.1,2.1,2.7,1.1,1.6,1.5,1.4,1.5,26.7
Steven,Defour,MID,BUR,5500000,0,22,2.4,4.36363636363636E-07,4E-06,0,17028,2,8,0,0,0,0,0,4,166,0,0,22,0,0.2,0,1.3,0,0,3,0,1,0.4,15507,0,0,0,0,764,42,0,0,128,Southampton,Swansea,Arsenal,Bournemouth,Leicester,2,2.1,2.5,2.1,1.7,1.2,1.9,1.5,1.4,1.2,1.7,2.2,1.9,1.7,1.8,1.2,2.5,1.6,2.8,1.8,1.5,1.6,2.1,2.2,1.7,1.8,1.3,2.3,28.9
Damien,Delaney,DEF,CRY,4200000,0,0,0,0,0,0,17183,0,4,0,0,0,0,0,0,74,-3,1,0,3,0,0,0,0,0,0,0,0,0.3,1731,0,0,0,0,90,52,-1,0,19,Tottenham,Everton,Stoke,Brighton,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Fabian,Delph,MID,MCI,4500000,2,19,0.633333333333333,1.40740740740741E-07,4.22222222222222E-06,0,28727,0,4,0,0,0,1,0,4.2,1506,0,0,19,0,0.7,0,3.3,0,0,2,0,1,1,64255,0,0,0,0,380,1148,0,0,107,Arsenal,Leicester,Huddersfield,Southampton,West Ham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,19.8
Mousa,Dembele,MID,TOT,4900000,1,9,0.3,6.12244897959184E-08,1.83673469387755E-06,0,136147,0,4,0,0,0,0,0,1.8,398,-1,0,9,1,0.1,0,0.3,0,0,1,0,0,1.7,63869,0,0,0,0,316,436,0,0,64,Crystal Palace,Arsenal,West Brom,Leicester,Watford,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,16.5
Laurent,Depoitre,FWD,HUD,5200000,2,27,3.9,7.5E-07,5.19230769230769E-06,0,19136,0,10,0,0,0,2,0,5.2,603,-3,0,27,3,0.7,0,3.8,6,0,2,0,0,0.5,31420,0,0,0,0,526,1186,0,0,88,West Brom,Bournemouth,Man City,Arsenal,Everton,5.2,4.1,3.9,2.2,4.4,5.1,3.5,4.7,3.6,5.4,4.6,3.1,5.2,4.2,5.4,2.3,5.4,3.5,3.1,4,5.8,3.2,3.5,4.2,3.4,5.8,3,5.3,28.2
Mohamed,Diame,MID,NEW,4700000,0,6,0.2,4.25531914893617E-08,1.27659574468085E-06,0,10375,0,0,0,0,0,0,0,1.3,56,-3,0,6,3,0.1,0,0.5,0,0,0,0,0,0.1,2114,0,0,0,0,72,21,0,0,26,Bournemouth,Man Utd,Watford,West Brom,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.3
Brahim,Diaz,MID,MCI,4800000,0,0,0,0,0,0,3081,0,0,0,0,0,0,0,0,30,-2,0,0,2,0,0,0,0,0,0,0,0,0,807,0,0,0,0,0,6,0,0,0,Arsenal,Leicester,Huddersfield,Southampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric,Dier,MID,TOT,4900000,2,22,2.2,4.48979591836735E-07,4.48979591836735E-06,0,142245,2,5,0,0,0,0,0,4.5,1793,-1,0,22,1,0.5,0,2.3,0,0,5,0,0,3.1,88171,0,0,0,0,796,1233,0,0,120,Crystal Palace,Arsenal,West Brom,Leicester,Watford,2,1.1,1.7,1.6,1.9,1.5,1.5,1.1,1.9,1.3,2,2.3,2.4,1.8,1.4,1.1,2.2,1.7,1.8,1.9,1.9,1.8,1.6,1.1,1.3,1.1,1.4,1.8,32.4
Mame Biram,Diouf,FWD,STK,5500000,1,39,4.3,7.81818181818182E-07,7.09090909090909E-06,0,47885,1,19,0,0,0,3,0,7.1,5360,0,0,39,0,1.2,0,6.5,4,0,2,0,2,4.5,248152,0,0,0,0,810,8147,0,0,160,Leicester,Brighton,Crystal Palace,Liverpool,Swansea,5.4,4.4,5.1,5.9,4.3,3.9,4.7,5.6,5.7,4,4.3,5.5,3,5.4,4.5,5.1,5.6,4,4.6,4.3,6.3,2.9,3.9,4,5,3.5,6.4,4.5,54
Abdoulaye,Doucoure,MID,WAT,5400000,1,49,4.9,9.07407407407407E-07,9.07407407407407E-06,0,322749,3,18,0,0,0,4,0,9.1,10097,4,0,49,-4,1,0,5.3,9,0,3,0,0,17.7,1123698,0,0,0,1,900,13501,0,0,218,Everton,West Ham,Newcastle,Man Utd,Tottenham,6.8,5.6,6.1,4.2,3.5,6.6,6.2,5.2,5.4,5.2,5,4.4,3.9,5.9,5.9,3.6,6,6,4.9,4.8,4.7,5.4,4.7,5.9,5.5,5.8,5.4,4.3,59.1
Aleksandar,Dragovic,DEF,LEI,5000000,0,0,0,0,0,0,705,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,839,0,0,0,0,0,19,0,0,0,Stoke,Man City,West Ham,Tottenham,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Drinkwater,MID,CHE,4800000,1,1,0.0333333333333333,6.94444444444444E-09,2.08333333333333E-07,0,13783,0,0,0,0,0,0,0,0.2,70,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.2,5649,0,0,0,0,11,87,0,0,7,Man Utd,West Brom,Liverpool,Swansea,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
Shane,Duffy,DEF,BHA,4500000,1,33,3.3,7.33333333333333E-07,7.33333333333333E-06,0,24906,3,10,0,0,0,0,0,7.3,954,0,0,33,0,0.8,0,3.5,4,0,4,0,0,1.5,77491,0,0,0,1,882,1628,0,0,171,Swansea,Stoke,Man Utd,Crystal Palace,Liverpool,2.8,3.8,1.8,4.9,4.3,3,3.1,3.8,3.6,3.3,2.7,3.8,3.1,3.1,3.3,4.4,2.9,2.9,4.4,2.2,2.2,3.3,4.3,3.8,3.4,3.3,3.5,2.2,46.1
Paul,Dummett,DEF,NEW,4300000,0,1,0.0333333333333333,7.75193798449612E-09,2.32558139534884E-07,0,34502,0,0,0,0,0,0,0,0.2,40,-2,0,1,2,0,0,0,0,0,0,0,0,0.1,544,0,0,0,0,7,0,0,0,4,Bournemouth,Man Utd,Watford,West Brom,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
Lewis,Dunk,DEF,BHA,4400000,2,25,2.5,5.68181818181818E-07,5.68181818181818E-06,0,53879,1,11,0,0,0,0,0,5.7,613,-1,0,25,1,0.6,0,2.5,0,0,3,0,0,1.6,50351,1,0,0,0,900,1400,0,0,164,Swansea,Stoke,Man Utd,Crystal Palace,Liverpool,1.8,2.5,1.2,3.8,2.9,1.9,2,2.5,2.3,2.1,1.7,2.6,2,2,2.2,3,1.8,1.9,3,1.4,1.4,2.2,3,2.8,2.2,2.1,2.3,1.4,42.6
Nathan,Dyer,MID,SWA,4400000,1,3,0.1,2.27272727272727E-08,6.81818181818182E-07,0,3388,0,0,0,0,0,0,0,0.7,104,-1,0,3,1,0.2,0,0.8,0,0,0,0,0,0.1,5212,0,0,0,0,56,83,0,0,11,Brighton,Burnley,Bournemouth,Chelsea,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
,Ederson,GLK,MCI,5500000,1,40,4,7.27272727272727E-07,7.27272727272727E-06,0,121473,0,6,0,13,0,0,0,7.3,3681,0,0,40,0,0.7,0,4,2,0,5,0,0,4.8,120087,0,0,0,0,855,861,0,0,174,Arsenal,Leicester,Huddersfield,Southampton,West Ham,5.4,3.2,4.4,4.2,5.3,2.9,4.1,4.2,4.7,4.1,4.9,4.4,3.4,5,5.4,4.7,4.1,3.1,3.8,4.2,5.2,3.4,4.3,4.5,3.6,4.2,5.3,4.8,12.2
,Eduardo,GLK,CHE,4800000,0,0,0,0,0,0,2349,0,0,0,0,0,0,0,0,14,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,580,0,0,0,0,0,10,0,0,0,Man Utd,West Brom,Liverpool,Swansea,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thomas,Edwards,DEF,STK,4000000,0,0,0,0,0,0,319,0,3,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0,0,0,52,105,0,0,12,Leicester,Brighton,Crystal Palace,Liverpool,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3
Robert,Elliot,GLK,NEW,4200000,0,34,3.8,9.04761904761905E-07,8.09523809523809E-06,0,137647,0,8,0,18,0,0,0,8.1,2583,2,0,34,-2,0.6,0,2.5,2,0,3,0,0,26.4,633426,0,0,0,2,810,3898,0,0,153,Bournemouth,Man Utd,Watford,West Brom,Chelsea,4.8,2.2,4.4,3.7,3.9,4.2,4.2,2.4,3.4,3.5,5.2,3.4,3.7,2.7,4.7,4.2,4.4,3.5,2.7,4.3,3.7,5.3,2.5,5.4,2.6,5.4,5,3.9,13.9
Mohamed,Elneny,MID,ARS,4400000,0,11,0.366666666666667,8.33333333333333E-08,2.5E-06,0,164844,1,5,0,0,0,0,0,2.5,2314,-1,0,11,1,0.2,0,0.8,0,0,1,0,1,2.7,141009,0,0,0,0,263,507,0,0,54,Man City,Tottenham,Burnley,Huddersfield,Man Utd,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.8
Christian,Eriksen,MID,TOT,9700000,2,60,6,6.18556701030928E-07,6.18556701030928E-06,0,628747,0,5,0,0,0,3,0,6.2,11294,2,0,60,-2,0.5,0,4.5,10,0,6,0,3,24.7,1025796,0,0,0,2,833,15326,0,0,239,Crystal Palace,Arsenal,West Brom,Leicester,Watford,8.3,5.8,7.6,7.2,8.1,7.2,7.1,5.3,8.1,6.5,8.4,8.6,8.3,7.9,6.8,5.7,8.7,7.5,8,8,8.2,7.9,7.2,4.8,6.5,5.3,6.8,8,97.2
Jonny,Evans,DEF,WBA,4900000,0,16,2.3,4.69387755102041E-07,3.26530612244898E-06,0,34576,3,11,0,0,0,1,0,3.3,358,-1,0,16,1,0.5,0,2.3,0,0,1,0,0,0.8,30802,0,0,0,0,571,379,0,0,101,Huddersfield,Chelsea,Tottenham,Newcastle,Crystal Palace,1.6,1.8,1.7,2.5,3.4,1.5,1.2,2.1,1.5,2,2.7,1.5,2.6,1.2,1.2,2,1.8,2.7,2.5,2,1.6,2.3,1.7,1.2,2.6,1.4,2,2.6,16.4
Lukasz,Fabianski,GLK,SWA,4600000,2,43,4.3,9.34782608695652E-07,9.34782608695652E-06,0,114974,0,12,0,39,0,0,0,9.3,2030,1,0,43,-1,0.7,0,3.3,3,0,4,0,0,8.3,306322,0,0,0,1,900,1777,0,0,215,Brighton,Burnley,Bournemouth,Chelsea,Stoke,5.5,5.5,4.9,5.5,5,5.7,3.5,4,6,4.1,6.4,4.3,4.8,5.5,5.7,3.8,4.9,5.3,5.6,5.1,4.4,3.5,5.3,4.3,4.1,4,5.1,4.8,26.7
Cesc,Fabregas,MID,CHE,6900000,3,28,3.1,4.49275362318841E-07,4.05797101449275E-06,0,437985,0,9,0,0,0,1,0,4.1,4327,-1,0,28,1,0.4,0,3,3,0,3,0,1,5.2,278839,0,0,0,1,719,1519,0,1,156,Man Utd,West Brom,Liverpool,Swansea,Newcastle,2.3,2.7,2.1,2.8,3,2.9,2.9,2.1,3.8,2.4,2.5,2.2,2.9,2.5,3,3.4,2.7,1.9,2,3.1,3.4,1.9,3.2,3.2,2.9,3.9,2.9,3,73.5
Adam,Federici,GLK,BOU,4000000,0,0,0,0,0,0,94347,0,0,0,0,0,0,0,0,583,0,0,0,0,0,0,0,0,0,0,0,0,3.1,11330,0,0,0,0,0,43,0,0,0,Newcastle,Huddersfield,Swansea,Burnley,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sofiane,Feghouli,MID,WHU,5500000,0,0,0,0,0,0,1361,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,Liverpool,Watford,Leicester,Everton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marouane,Fellaini,MID,MUN,4900000,0,30,1,2.04081632653061E-07,6.12244897959184E-06,0,140861,0,0,0,0,0,3,0,6.1,2302,-1,0,30,1,0.8,0,4,3,0,3,0,0,1.4,172758,0,0,0,1,315,435,0,0,103,Chelsea,Newcastle,Brighton,Watford,Arsenal,0.5,0.7,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.6,0.5,0.8,0.5,0.5,34.3
Leroy,Fer,MID,SWA,5400000,2,18,2,3.7037037037037E-07,3.33333333333333E-06,0,31525,4,10,0,0,0,0,0,3.3,163,-1,0,18,1,0.2,0,1.3,0,0,3,0,1,0.3,15484,0,0,0,0,689,51,0,0,89,Brighton,Burnley,Bournemouth,Chelsea,Stoke,1.2,1.7,1.6,1.6,1.4,1.4,1,2,1.7,1,1.7,1,1.4,1.5,1.8,1.4,1.4,1.2,1.7,1.4,1.1,1,1.2,2.1,1,1,1.7,1.3,24.3
Edimilson,Fernandes,MID,WHU,4400000,2,6,0.2,4.54545454545455E-08,1.36363636363636E-06,0,11028,1,9,0,0,0,0,0,1.4,112,-1,0,6,1,0.2,0,0.8,0,0,0,0,0,0.2,4268,0,0,0,0,277,218,0,0,28,Liverpool,Watford,Leicester,Everton,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.7
Federico,Fernandez,DEF,SWA,4500000,1,35,3.5,7.77777777777778E-07,7.77777777777778E-06,0,83785,0,12,0,0,0,0,0,7.8,1477,0,0,35,0,0.5,0,2.3,6,0,4,0,0,3.4,162463,1,0,0,0,900,1297,0,0,195,Brighton,Burnley,Bournemouth,Chelsea,Stoke,4.1,4.1,3.6,4.1,3.7,4.3,2.5,2.9,4.9,3,5,3.1,3.5,4.1,4.3,2.8,3.6,3.9,4.2,3.8,3.2,2.5,3.9,3.1,3,2.9,3.8,3.5,29
,Fernandinho,MID,MCI,5100000,13,42,4.2,8.23529411764706E-07,8.23529411764706E-06,0,159795,3,6,0,0,0,2,0,8.2,1805,1,0,42,-1,1.2,0,6,3,0,6,0,2,4.8,284939,0,0,0,1,869,19420,0,0,203,Arsenal,Leicester,Huddersfield,Southampton,West Ham,5.6,4.1,4.1,4,5.4,2.8,5.4,3.6,5.2,4.3,4.4,3.2,3.1,5.3,4.8,4.8,5.1,3.2,3.7,4.1,4.4,5.3,4.2,4,4.9,4.2,5.1,4.6,54.6
,Fernando,MID,MCI,4500000,0,0,0,0,0,0,3959,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0.1,380,0,0,0,0,0,6,0,0,0,Arsenal,Leicester,Huddersfield,Southampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
